State_Name,District_Name,Season,Crop,Area,Production,P/A
Andhra Pradesh,CHITTOOR,Whole Year,Turmeric,62.63636364,464.0909091,7.409288824
Andhra Pradesh,EAST GODAVARI,Kharif,Arecanut,22.5,65.5,2.911111111
Andhra Pradesh,EAST GODAVARI,Kharif,Arhar/Tur,1062.176471,562.8823529,0.52993299
Andhra Pradesh,EAST GODAVARI,Kharif,Bajra,1483.944444,1052.555556,0.709295796
Andhra Pradesh,EAST GODAVARI,Kharif,Brinjal,1625,13113.66667,8.069948718
Andhra Pradesh,EAST GODAVARI,Kharif,Cabbage,22,421,19.13636364
Andhra Pradesh,EAST GODAVARI,Kharif,Cashewnut,30514.33333,9823.666667,0.321936139
Andhra Pradesh,EAST GODAVARI,Kharif,Castor seed,32.41666667,18.41666667,0.568123393
Andhra Pradesh,EAST GODAVARI,Kharif,Cotton(lint),10838.66667,20664.16667,1.906522943
Andhra Pradesh,EAST GODAVARI,Kharif,Cowpea(Lobia),6,2.5,0.416666667
Andhra Pradesh,EAST GODAVARI,Kharif,Dry chillies,597.7647059,2166.941176,3.625073804
Andhra Pradesh,EAST GODAVARI,Kharif,Groundnut,164.4117647,183.7647059,1.117710197
Andhra Pradesh,EAST GODAVARI,Kharif,Horse-gram,59.27272727,33.4,0.563496933
Andhra Pradesh,EAST GODAVARI,Kharif,Jowar,626.3333333,601.0555556,0.959641653
Andhra Pradesh,EAST GODAVARI,Kharif,Korra,907,792.6,0.873869901
Andhra Pradesh,EAST GODAVARI,Kharif,Lemon,936.3333333,5222.333333,5.57742969
Andhra Pradesh,EAST GODAVARI,Kharif,Maize,1313.055556,3512.5,2.675058176
Andhra Pradesh,EAST GODAVARI,Kharif,Mango,15562.66667,170445.6667,10.9522147
Andhra Pradesh,EAST GODAVARI,Kharif,Masoor,1696,573,0.337853774
Andhra Pradesh,EAST GODAVARI,Kharif,Mesta,9.666666667,56.5,5.844827586
Andhra Pradesh,EAST GODAVARI,Kharif,Moong(Green Gram),513.5,245.5625,0.478213242
Andhra Pradesh,EAST GODAVARI,Kharif,Niger seed,140.5833333,52,0.369887374
Andhra Pradesh,EAST GODAVARI,Kharif,Onion,476.3333333,7968,16.72778167
Andhra Pradesh,EAST GODAVARI,Kharif,Other Kharif pulses,8.333333333,4,0.48
Andhra Pradesh,EAST GODAVARI,Kharif,Papaya,269,25235,93.81040892
Andhra Pradesh,EAST GODAVARI,Kharif,Pome Granet,10,104,10.4
Andhra Pradesh,EAST GODAVARI,Kharif,Ragi,459.1764706,440.6470588,0.959646426
Andhra Pradesh,EAST GODAVARI,Kharif,Rice,227898.6667,568256.2778,2.4934603
Andhra Pradesh,EAST GODAVARI,Kharif,Samai,1586,543.4,0.342622951
Andhra Pradesh,EAST GODAVARI,Kharif,Sapota,291.3333333,3070.666667,10.54004577
Andhra Pradesh,EAST GODAVARI,Kharif,Sesamum,1180.388889,237.8235294,0.201478963
Andhra Pradesh,EAST GODAVARI,Kharif,Small millets,894.5,483.125,0.540106205
Andhra Pradesh,EAST GODAVARI,Kharif,Soyabean,95.66666667,100.6666667,1.052264808
Andhra Pradesh,EAST GODAVARI,Kharif,Sugarcane,13817.75,1132584,81.96587722
Andhra Pradesh,EAST GODAVARI,Kharif,Sunflower,197,173.25,0.879441624
Andhra Pradesh,EAST GODAVARI,Kharif,Sweet potato,15.5,140,9.032258065
Andhra Pradesh,EAST GODAVARI,Kharif,Tapioca,10863,200031.5,18.41402007
Andhra Pradesh,EAST GODAVARI,Kharif,Tobacco,4353,7580.75,1.741500115
Andhra Pradesh,EAST GODAVARI,Kharif,Tomato,413.3333333,7485,18.10887097
Andhra Pradesh,EAST GODAVARI,Kharif,Turmeric,167.3333333,1140.666667,6.816733068
Andhra Pradesh,EAST GODAVARI,Kharif,Urad,1632.882353,762.4375,0.466927393
Andhra Pradesh,EAST GODAVARI,Kharif,other oilseeds,8388.666667,199192.3333,23.74541047
Andhra Pradesh,EAST GODAVARI,Rabi,Arhar/Tur,190.2,128.6,0.676130389
Andhra Pradesh,EAST GODAVARI,Rabi,Bajra,10.25,5.75,0.56097561
Andhra Pradesh,EAST GODAVARI,Rabi,Brinjal,915.6666667,7179,7.840189297
Andhra Pradesh,EAST GODAVARI,Rabi,Cabbage,27.33333333,542,19.82926829
Andhra Pradesh,EAST GODAVARI,Rabi,Cowpea(Lobia),176.25,160.75,0.912056738
Andhra Pradesh,EAST GODAVARI,Rabi,Dry chillies,712,1559.235294,2.189937211
Andhra Pradesh,EAST GODAVARI,Rabi,Gram,203.75,306.875,1.506134969
Andhra Pradesh,EAST GODAVARI,Rabi,Groundnut,595.3529412,1169.411765,1.964232783
Andhra Pradesh,EAST GODAVARI,Rabi,Horse-gram,806.1666667,439.9444444,0.545723934
Andhra Pradesh,EAST GODAVARI,Rabi,Jowar,177.2307692,147.6923077,0.833333333
Andhra Pradesh,EAST GODAVARI,Rabi,Linseed,14,3,0.214285714
Andhra Pradesh,EAST GODAVARI,Rabi,Maize,6627.888889,47785.44444,7.209753399
Andhra Pradesh,EAST GODAVARI,Rabi,Mesta,69.33333333,574.6666667,8.288461538
Andhra Pradesh,EAST GODAVARI,Rabi,Moong(Green Gram),48754,13197,0.270685482
Andhra Pradesh,EAST GODAVARI,Rabi,Onion,58.21428571,950.8571429,16.33374233
Andhra Pradesh,EAST GODAVARI,Rabi,Other  Rabi pulses,439.6666667,225.6666667,0.513267627
Andhra Pradesh,EAST GODAVARI,Rabi,Ragi,55.35714286,85.14285714,1.538064516
Andhra Pradesh,EAST GODAVARI,Rabi,Rapeseed &Mustard,3,1,0.333333333
Andhra Pradesh,EAST GODAVARI,Rabi,Rice,157664.5556,716615.9444,4.545193699
Andhra Pradesh,EAST GODAVARI,Rabi,Safflower,44,12,0.272727273
Andhra Pradesh,EAST GODAVARI,Rabi,Samai,17,9,0.529411765
Andhra Pradesh,EAST GODAVARI,Rabi,Sesamum,1384.111111,285.4117647,0.206205819
Andhra Pradesh,EAST GODAVARI,Rabi,Small millets,17,9,0.529411765
Andhra Pradesh,EAST GODAVARI,Rabi,Sunflower,357.5,355.5,0.994405594
Andhra Pradesh,EAST GODAVARI,Rabi,Sweet potato,22.5,234.5,10.42222222
Andhra Pradesh,EAST GODAVARI,Rabi,Tobacco,2865,10560,3.685863874
Andhra Pradesh,EAST GODAVARI,Rabi,Tomato,670,7696.333333,11.48706468
Andhra Pradesh,EAST GODAVARI,Rabi,Urad,42698.44444,11123.66667,0.260516907
Andhra Pradesh,EAST GODAVARI,Rabi,other misc. pulses,11,1,0.090909091
Andhra Pradesh,EAST GODAVARI,Rabi,other oilseeds,1472,2330,1.582880435
Andhra Pradesh,EAST GODAVARI,Whole Year,Arecanut,12.33333333,11.88888889,0.963963964
Andhra Pradesh,EAST GODAVARI,Whole Year,Banana,12770.91667,211154.4167,16.5340063
Andhra Pradesh,EAST GODAVARI,Whole Year,Beans & Mutter(Vegetable),270,1590.5,5.890740741
Andhra Pradesh,EAST GODAVARI,Whole Year,Bhindi,888.5,12716.5,14.31232414
Andhra Pradesh,EAST GODAVARI,Whole Year,Bottle Gourd,80,0,0
Andhra Pradesh,EAST GODAVARI,Whole Year,Brinjal,2336,44012.5,18.84096747
Andhra Pradesh,EAST GODAVARI,Whole Year,Cabbage,107.5,0,0
Andhra Pradesh,EAST GODAVARI,Whole Year,Cashewnut,33339.91667,5566.75,0.166969524
Andhra Pradesh,EAST GODAVARI,Whole Year,Castor seed,45,36,0.8
Andhra Pradesh,EAST GODAVARI,Whole Year,Citrus Fruit,874,4261.5,4.875858124
Andhra Pradesh,EAST GODAVARI,Whole Year,Coconut,49265.15385,631922928,12826.97563
Andhra Pradesh,EAST GODAVARI,Whole Year,Coriander,39.625,28.125,0.70977918
Andhra Pradesh,EAST GODAVARI,Whole Year,Cucumber,33.5,0,0
Andhra Pradesh,EAST GODAVARI,Whole Year,Dry chillies,1825,3246,1.778630137
Andhra Pradesh,EAST GODAVARI,Whole Year,Dry ginger,7.333333333,21.33333333,2.909090909
Andhra Pradesh,EAST GODAVARI,Whole Year,Mango,19069,69973,3.669463527
Andhra Pradesh,EAST GODAVARI,Whole Year,Onion,252,4118,16.34126984
Andhra Pradesh,EAST GODAVARI,Whole Year,Orange,995,16358,16.44020101
Andhra Pradesh,EAST GODAVARI,Whole Year,Other Fresh Fruits,240.5,1034,4.299376299
Andhra Pradesh,EAST GODAVARI,Whole Year,Other Vegetables,3173.5,0,0
Andhra Pradesh,EAST GODAVARI,Whole Year,Papaya,21,2125,101.1904762
Andhra Pradesh,EAST GODAVARI,Whole Year,Pome Fruit,376,5130,13.64361702
Andhra Pradesh,EAST GODAVARI,Whole Year,Rice,394117,1563229,3.966408452
Andhra Pradesh,EAST GODAVARI,Whole Year,Sannhamp,175,,
Andhra Pradesh,EAST GODAVARI,Whole Year,Sugarcane,15230.85714,1305089.143,85.68717641
Andhra Pradesh,EAST GODAVARI,Whole Year,Sunflower,564.1666667,571.6666667,1.013293944
Andhra Pradesh,EAST GODAVARI,Whole Year,Sweet potato,55.83333333,638,11.42686567
Andhra Pradesh,EAST GODAVARI,Whole Year,Tapioca,15744.45455,137938.5455,8.761087598
Andhra Pradesh,EAST GODAVARI,Whole Year,Tobacco,6812.642857,14286,2.096983549
Andhra Pradesh,EAST GODAVARI,Whole Year,Tomato,709.5,5822.5,8.206483439
Andhra Pradesh,EAST GODAVARI,Whole Year,Turmeric,290,1807.181818,6.231661442
Andhra Pradesh,GUNTUR,Kharif,Arhar/Tur,26549.52941,21437.35294,0.807447567
Andhra Pradesh,GUNTUR,Kharif,Bajra,2082.133333,2535.2,1.217597336
Andhra Pradesh,GUNTUR,Kharif,Brinjal,560.6666667,6963.333333,12.41973841
Andhra Pradesh,GUNTUR,Kharif,Cabbage,46.66666667,891.6666667,19.10714286
Andhra Pradesh,GUNTUR,Kharif,Cashewnut,153.3333333,48,0.313043478
Andhra Pradesh,GUNTUR,Kharif,Castor seed,2423.055556,1474.666667,0.608597959
Andhra Pradesh,GUNTUR,Kharif,Cotton(lint),157524.3889,487581.1667,3.095274136
Andhra Pradesh,GUNTUR,Kharif,Cowpea(Lobia),67,32,0.47761194
Andhra Pradesh,GUNTUR,Kharif,Dry chillies,55958.64706,250123.2353,4.469787038
Andhra Pradesh,GUNTUR,Kharif,Gram,44,79,1.795454545
Andhra Pradesh,GUNTUR,Kharif,Groundnut,329.7647059,421.8823529,1.27934356
Andhra Pradesh,GUNTUR,Kharif,Jowar,991.7857143,2253.642857,2.272308246
Andhra Pradesh,GUNTUR,Kharif,Lemon,2011.666667,36441,18.11483016
Andhra Pradesh,GUNTUR,Kharif,Maize,1876.333333,4822.055556,2.569935453
Andhra Pradesh,GUNTUR,Kharif,Mango,734,5772.666667,7.864668483
Andhra Pradesh,GUNTUR,Kharif,Masoor,36964,21439,0.579996754
Andhra Pradesh,GUNTUR,Kharif,Mesta,23.33333333,203.6666667,8.728571429
Andhra Pradesh,GUNTUR,Kharif,Moong(Green Gram),8342.944444,3703.222222,0.443874731
Andhra Pradesh,GUNTUR,Kharif,Onion,716.0666667,11934.8,16.66716321
Andhra Pradesh,GUNTUR,Kharif,Papaya,266,26100.33333,98.12155388
Andhra Pradesh,GUNTUR,Kharif,Ragi,6,5,0.833333333
Andhra Pradesh,GUNTUR,Kharif,Rice,259514.3889,842713.2222,3.24726974
Andhra Pradesh,GUNTUR,Kharif,Sapota,1429.333333,11864,8.300373134
Andhra Pradesh,GUNTUR,Kharif,Sesamum,5457.611111,1691.222222,0.309883242
Andhra Pradesh,GUNTUR,Kharif,Small millets,2002,102.5,0.051198801
Andhra Pradesh,GUNTUR,Kharif,Soyabean,787.8,581.6,0.738258441
Andhra Pradesh,GUNTUR,Kharif,Sugarcane,765.75,63173.5,82.49885733
Andhra Pradesh,GUNTUR,Kharif,Sunflower,205,172,0.83902439
Andhra Pradesh,GUNTUR,Kharif,Tobacco,6389,8987.5,1.406714666
Andhra Pradesh,GUNTUR,Kharif,Tomato,644.3333333,17490.33333,27.14485256
Andhra Pradesh,GUNTUR,Kharif,Turmeric,5047.666667,36123.33333,7.15644192
Andhra Pradesh,GUNTUR,Kharif,Urad,2682.944444,1028.777778,0.383451018
Andhra Pradesh,GUNTUR,Kharif,other oilseeds,443,795.3333333,1.795334838
Andhra Pradesh,GUNTUR,Rabi,Arhar/Tur,827.8666667,680.0666667,0.821468836
Andhra Pradesh,GUNTUR,Rabi,Bajra,73.1,93.4,1.277701778
Andhra Pradesh,GUNTUR,Rabi,Brinjal,494.6666667,6815.333333,13.77762803
Andhra Pradesh,GUNTUR,Rabi,Cabbage,29.66666667,565,19.04494382
Andhra Pradesh,GUNTUR,Rabi,Castor seed,436.6666667,708.3333333,1.622137405
Andhra Pradesh,GUNTUR,Rabi,Coriander,1,1,1
Andhra Pradesh,GUNTUR,Rabi,Cotton(lint),22,115,5.227272727
Andhra Pradesh,GUNTUR,Rabi,Cowpea(Lobia),14,13,0.928571429
Andhra Pradesh,GUNTUR,Rabi,Dry chillies,1471.588235,5490.647059,3.73110285
Andhra Pradesh,GUNTUR,Rabi,Gram,8580.944444,15165.05556,1.767294457
Andhra Pradesh,GUNTUR,Rabi,Groundnut,4888.111111,11595.44444,2.372172846
Andhra Pradesh,GUNTUR,Rabi,Horse-gram,31,17.66666667,0.569892473
Andhra Pradesh,GUNTUR,Rabi,Jowar,7801.944444,37955.61111,4.864891231
Andhra Pradesh,GUNTUR,Rabi,Linseed,137,32,0.233576642
Andhra Pradesh,GUNTUR,Rabi,Maize,41326.33333,362246.0556,8.765501953
Andhra Pradesh,GUNTUR,Rabi,Masoor,977,567,0.580348004
Andhra Pradesh,GUNTUR,Rabi,Moong(Green Gram),10881,8845,0.812884845
Andhra Pradesh,GUNTUR,Rabi,Onion,358.3076923,5175.461538,14.44418205
Andhra Pradesh,GUNTUR,Rabi,Ragi,109.3,163.3,1.494053065
Andhra Pradesh,GUNTUR,Rabi,Rapeseed &Mustard,851.4,333.8,0.392060136
Andhra Pradesh,GUNTUR,Rabi,Rice,30522.33333,109170.0556,3.57672706
Andhra Pradesh,GUNTUR,Rabi,Safflower,6,2,0.333333333
Andhra Pradesh,GUNTUR,Rabi,Sesamum,1270.470588,354.7058824,0.279192518
Andhra Pradesh,GUNTUR,Rabi,Small millets,70.16666667,42,0.598574822
Andhra Pradesh,GUNTUR,Rabi,Soyabean,29,49.5,1.706896552
Andhra Pradesh,GUNTUR,Rabi,Sunflower,115,110.75,0.963043478
Andhra Pradesh,GUNTUR,Rabi,Sweet potato,9,93,10.33333333
Andhra Pradesh,GUNTUR,Rabi,Tobacco,5341.333333,17014.33333,3.185409386
Andhra Pradesh,GUNTUR,Rabi,Tomato,664.6666667,7494.666667,11.27582748
Andhra Pradesh,GUNTUR,Rabi,Urad,95242.5,68159.88889,0.715645735
Andhra Pradesh,GUNTUR,Rabi,Varagu,130,100.8,0.775384615
Andhra Pradesh,GUNTUR,Rabi,Wheat,43,56,1.302325581
Andhra Pradesh,GUNTUR,Rabi,other oilseeds,23,35.5,1.543478261
Andhra Pradesh,GUNTUR,Whole Year,Banana,6095.5,161349.5833,26.47027862
Andhra Pradesh,GUNTUR,Whole Year,Beans & Mutter(Vegetable),489,2926.5,5.984662577
Andhra Pradesh,GUNTUR,Whole Year,Bhindi,1976,12210,6.179149798
Andhra Pradesh,GUNTUR,Whole Year,Bottle Gourd,275,0,0
Andhra Pradesh,GUNTUR,Whole Year,Brinjal,1200,20366.5,16.97208333
Andhra Pradesh,GUNTUR,Whole Year,Cabbage,222.5,0,0
Andhra Pradesh,GUNTUR,Whole Year,Cashewnut,152,38.58333333,0.253837719
Andhra Pradesh,GUNTUR,Whole Year,Castor seed,933,1313,1.407288317
Andhra Pradesh,GUNTUR,Whole Year,Citrus Fruit,2013.5,9797,4.865656816
Andhra Pradesh,GUNTUR,Whole Year,Coconut,246,2938533.462,11945.25797
Andhra Pradesh,GUNTUR,Whole Year,Coriander,67.42857143,49.71428571,0.737288136
Andhra Pradesh,GUNTUR,Whole Year,Cucumber,1721.5,0,0
Andhra Pradesh,GUNTUR,Whole Year,Dry chillies,59256,111260,1.877615769
Andhra Pradesh,GUNTUR,Whole Year,Mango,948.5,6369,6.714812862
Andhra Pradesh,GUNTUR,Whole Year,Onion,1593,23110,14.50721908
Andhra Pradesh,GUNTUR,Whole Year,Orange,623.5,9836.5,15.77626303
Andhra Pradesh,GUNTUR,Whole Year,Other Fresh Fruits,1354.5,6318.5,4.664820967
Andhra Pradesh,GUNTUR,Whole Year,Other Vegetables,5218.5,0,0
Andhra Pradesh,GUNTUR,Whole Year,Papaya,87.5,9670,110.5142857
Andhra Pradesh,GUNTUR,Whole Year,Pome Fruit,296,2399.5,8.106418919
Andhra Pradesh,GUNTUR,Whole Year,Rice,285302,1111932,3.897385928
Andhra Pradesh,GUNTUR,Whole Year,Sannhamp,2594,,
Andhra Pradesh,GUNTUR,Whole Year,Sugarcane,1550.142857,118006.7857,76.12639388
Andhra Pradesh,GUNTUR,Whole Year,Sunflower,92.33333333,99.33333333,1.075812274
Andhra Pradesh,GUNTUR,Whole Year,Sweet potato,38.72727273,729.8181818,18.84507042
Andhra Pradesh,GUNTUR,Whole Year,Tapioca,5,36,7.2
Andhra Pradesh,GUNTUR,Whole Year,Tobacco,4643.142857,10061,2.166851271
Andhra Pradesh,GUNTUR,Whole Year,Tomato,1272.5,10726,8.429076621
Andhra Pradesh,GUNTUR,Whole Year,Turmeric,4873.636364,31155.09091,6.392576012
Andhra Pradesh,GUNTUR,Whole Year,other fibres,6268,0,0
Andhra Pradesh,KADAPA,Kharif,Arhar/Tur,12746.35294,3670.235294,0.287943956
Andhra Pradesh,KADAPA,Kharif,Bajra,2783.166667,4535.833333,1.629738308
Andhra Pradesh,KADAPA,Kharif,Brinjal,539.6666667,11717.33333,21.712168
Andhra Pradesh,KADAPA,Kharif,Cashewnut,6.333333333,2,0.315789474
Andhra Pradesh,KADAPA,Kharif,Castor seed,1970.777778,798.3333333,0.405085415
Andhra Pradesh,KADAPA,Kharif,Cotton(lint),20609.5,27280.66667,1.323693766
Andhra Pradesh,KADAPA,Kharif,Cowpea(Lobia),969.75,344.5,0.355246197
Andhra Pradesh,KADAPA,Kharif,Dry chillies,2460.352941,4837.058824,1.966002008
Andhra Pradesh,KADAPA,Kharif,Gram,34.33333333,34,0.990291262
Andhra Pradesh,KADAPA,Kharif,Grapes,1,19.66666667,19.66666667
Andhra Pradesh,KADAPA,Kharif,Groundnut,107388.6111,60119,0.55982659
Andhra Pradesh,KADAPA,Kharif,Horse-gram,342.2352941,169,0.493812307
Andhra Pradesh,KADAPA,Kharif,Jowar,4286.166667,5374.055556,1.253813949
Andhra Pradesh,KADAPA,Kharif,Korra,350.2,229.4,0.655054255
Andhra Pradesh,KADAPA,Kharif,Lemon,1828,13962.66667,7.638220277
Andhra Pradesh,KADAPA,Kharif,Linseed,414,199.6666667,0.482286634
Andhra Pradesh,KADAPA,Kharif,Maize,316.5294118,1159.705882,3.663817134
Andhra Pradesh,KADAPA,Kharif,Mango,20749,147621.3333,7.114623998
Andhra Pradesh,KADAPA,Kharif,Masoor,12186,3705,0.30403742
Andhra Pradesh,KADAPA,Kharif,Mesta,3,26,8.666666667
Andhra Pradesh,KADAPA,Kharif,Moong(Green Gram),427.5882353,213.5882353,0.499518503
Andhra Pradesh,KADAPA,Kharif,Onion,2429.066667,24392.66667,10.04199144
Andhra Pradesh,KADAPA,Kharif,Other Kharif pulses,291.5833333,53.72727273,0.184260438
Andhra Pradesh,KADAPA,Kharif,Papaya,1446.333333,132482,91.59852501
Andhra Pradesh,KADAPA,Kharif,Pome Granet,61,746.3333333,12.23497268
Andhra Pradesh,KADAPA,Kharif,Ragi,42.29411765,49.88235294,1.179415855
Andhra Pradesh,KADAPA,Kharif,Rice,45099.27778,115720,2.565894748
Andhra Pradesh,KADAPA,Kharif,Samai,1.5,1,0.666666667
Andhra Pradesh,KADAPA,Kharif,Sapota,430.3333333,4432.666667,10.30054222
Andhra Pradesh,KADAPA,Kharif,Sesamum,638.1875,133.0625,0.208500637
Andhra Pradesh,KADAPA,Kharif,Small millets,169.8571429,144.0714286,0.848191758
Andhra Pradesh,KADAPA,Kharif,Soyabean,112.7142857,183.2857143,1.626108999
Andhra Pradesh,KADAPA,Kharif,Sugarcane,477,36222.75,75.93867925
Andhra Pradesh,KADAPA,Kharif,Sunflower,40278.58333,27334.58333,0.678638151
Andhra Pradesh,KADAPA,Kharif,Sweet potato,21,184,8.761904762
Andhra Pradesh,KADAPA,Kharif,Tobacco,162.75,177,1.087557604
Andhra Pradesh,KADAPA,Kharif,Tomato,3007.666667,86829.33333,28.86933392
Andhra Pradesh,KADAPA,Kharif,Turmeric,3946.333333,27842.66667,7.055325619
Andhra Pradesh,KADAPA,Kharif,Urad,225.2142857,116.3571429,0.516650809
Andhra Pradesh,KADAPA,Kharif,other misc. pulses,33,8,0.242424242
Andhra Pradesh,KADAPA,Kharif,other oilseeds,888.5,556.5,0.626336522
Andhra Pradesh,KADAPA,Rabi,Arhar/Tur,60.91666667,20.33333333,0.33378933
Andhra Pradesh,KADAPA,Rabi,Bajra,1570,2806.352941,1.78748595
Andhra Pradesh,KADAPA,Rabi,Brinjal,404.6666667,9105.666667,22.50164745
Andhra Pradesh,KADAPA,Rabi,Cabbage,1,26,26
Andhra Pradesh,KADAPA,Rabi,Castor seed,59.66666667,24.66666667,0.413407821
Andhra Pradesh,KADAPA,Rabi,Coriander,8733.666667,5191,0.594366627
Andhra Pradesh,KADAPA,Rabi,Cotton(lint),1126.333333,1806,1.603432968
Andhra Pradesh,KADAPA,Rabi,Cowpea(Lobia),975.5,411,0.421322399
Andhra Pradesh,KADAPA,Rabi,Dry chillies,192.125,461.5625,2.402407287
Andhra Pradesh,KADAPA,Rabi,Dry ginger,1,8,8
Andhra Pradesh,KADAPA,Rabi,Gram,56661.61111,48565.55556,0.857115684
Andhra Pradesh,KADAPA,Rabi,Groundnut,20883.38889,38520.38889,1.844546835
Andhra Pradesh,KADAPA,Rabi,Horse-gram,1227.666667,576.7058824,0.46975771
Andhra Pradesh,KADAPA,Rabi,Jowar,6009.833333,5621.388889,0.935365189
Andhra Pradesh,KADAPA,Rabi,Korra,68.5,48.5,0.708029197
Andhra Pradesh,KADAPA,Rabi,Linseed,389,112.6666667,0.289631534
Andhra Pradesh,KADAPA,Rabi,Maize,993.3571429,7408.142857,7.457683181
Andhra Pradesh,KADAPA,Rabi,Masoor,88,27,0.306818182
Andhra Pradesh,KADAPA,Rabi,Moong(Green Gram),596.2307692,422.6923077,0.708940782
Andhra Pradesh,KADAPA,Rabi,Onion,576.8571429,9265.428571,16.06191184
Andhra Pradesh,KADAPA,Rabi,Other  Rabi pulses,16.5,9.25,0.560606061
Andhra Pradesh,KADAPA,Rabi,Other Kharif pulses,92,112,1.217391304
Andhra Pradesh,KADAPA,Rabi,Papaya,779,83990.5,107.8183569
Andhra Pradesh,KADAPA,Rabi,Potato,2,35,17.5
Andhra Pradesh,KADAPA,Rabi,Ragi,436.8823529,714.4705882,1.635384408
Andhra Pradesh,KADAPA,Rabi,Rapeseed &Mustard,8.666666667,3,0.346153846
Andhra Pradesh,KADAPA,Rabi,Rice,12411,30609,2.466279913
Andhra Pradesh,KADAPA,Rabi,Safflower,66.14285714,32.33333333,0.488840893
Andhra Pradesh,KADAPA,Rabi,Samai,2.5,1.5,0.6
Andhra Pradesh,KADAPA,Rabi,Sesamum,4897.882353,2228.117647,0.454914489
Andhra Pradesh,KADAPA,Rabi,Small millets,113.75,97.16666667,0.854212454
Andhra Pradesh,KADAPA,Rabi,Soyabean,9,11,1.222222222
Andhra Pradesh,KADAPA,Rabi,Sunflower,30485.42857,22877.14286,0.750428776
Andhra Pradesh,KADAPA,Rabi,Sweet potato,61.66666667,585.3333333,9.491891892
Andhra Pradesh,KADAPA,Rabi,Tobacco,23.66666667,40.33333333,1.704225352
Andhra Pradesh,KADAPA,Rabi,Tomato,2289.666667,60594.66667,26.4644053
Andhra Pradesh,KADAPA,Rabi,Turmeric,19.5,99,5.076923077
Andhra Pradesh,KADAPA,Rabi,Urad,2011.823529,1371.058824,0.681500541
Andhra Pradesh,KADAPA,Rabi,Wheat,69.375,51,0.735135135
Andhra Pradesh,KADAPA,Rabi,other oilseeds,4,,
Andhra Pradesh,KADAPA,Whole Year,Banana,5161.666667,294278.0833,57.0122215
Andhra Pradesh,KADAPA,Whole Year,Beans & Mutter(Vegetable),91.5,462,5.049180328
Andhra Pradesh,KADAPA,Whole Year,Bhindi,223.5,1808,8.089485459
Andhra Pradesh,KADAPA,Whole Year,Bottle Gourd,1,0,0
Andhra Pradesh,KADAPA,Whole Year,Brinjal,504.5,7435.5,14.73835481
Andhra Pradesh,KADAPA,Whole Year,Cashewnut,6.5,1.833333333,0.282051282
Andhra Pradesh,KADAPA,Whole Year,Castor seed,1117,525,0.470008953
Andhra Pradesh,KADAPA,Whole Year,Citrus Fruit,5917,64292,10.86564137
Andhra Pradesh,KADAPA,Whole Year,Coconut,118.9230769,743478.0769,6251.756145
Andhra Pradesh,KADAPA,Whole Year,Coriander,10742,4003.25,0.372672687
Andhra Pradesh,KADAPA,Whole Year,Cucumber,19.5,0,0
Andhra Pradesh,KADAPA,Whole Year,Dry chillies,6246,8282,1.32596862
Andhra Pradesh,KADAPA,Whole Year,Dry ginger,1,3,3
Andhra Pradesh,KADAPA,Whole Year,Garlic,10,21,2.1
Andhra Pradesh,KADAPA,Whole Year,Linseed,466,225,0.482832618
Andhra Pradesh,KADAPA,Whole Year,Mango,17803.5,224088.5,12.58676665
Andhra Pradesh,KADAPA,Whole Year,Onion,4618,41792,9.04980511
Andhra Pradesh,KADAPA,Whole Year,Orange,3278,41221,12.57504576
Andhra Pradesh,KADAPA,Whole Year,Other Fresh Fruits,1743.5,556,0.318898767
Andhra Pradesh,KADAPA,Whole Year,Other Vegetables,389,0,0
Andhra Pradesh,KADAPA,Whole Year,Papaya,2702,345077.5,127.7118801
Andhra Pradesh,KADAPA,Whole Year,Pome Fruit,110,5988.5,54.44090909
Andhra Pradesh,KADAPA,Whole Year,Potato,1,11,11
Andhra Pradesh,KADAPA,Whole Year,Rice,45885,165837,3.614187643
Andhra Pradesh,KADAPA,Whole Year,Sugarcane,686.1428571,60785.78571,88.59056839
Andhra Pradesh,KADAPA,Whole Year,Sunflower,72504.33333,46368,0.639520396
Andhra Pradesh,KADAPA,Whole Year,Sweet potato,56.16666667,502.4166667,8.945103858
Andhra Pradesh,KADAPA,Whole Year,Tobacco,257.3333333,306.6666667,1.191709845
Andhra Pradesh,KADAPA,Whole Year,Tomato,2812,33011,11.73933144
Andhra Pradesh,KADAPA,Whole Year,Turmeric,3502.272727,27199.45455,7.766229721
Andhra Pradesh,KADAPA,Whole Year,Wheat,12,8,0.666666667
Andhra Pradesh,KRISHNA,Kharif,Arhar/Tur,5703.764706,3181.058824,0.557712141
Andhra Pradesh,KRISHNA,Kharif,Bajra,4,5.666666667,1.416666667
Andhra Pradesh,KRISHNA,Kharif,Brinjal,551.3333333,4840.666667,8.779927449
Andhra Pradesh,KRISHNA,Kharif,Cabbage,58.33333333,895.6666667,15.35428571
Andhra Pradesh,KRISHNA,Kharif,Cashewnut,121.3333333,37.33333333,0.307692308
Andhra Pradesh,KRISHNA,Kharif,Castor seed,16.33333333,5.333333333,0.326530612
Andhra Pradesh,KRISHNA,Kharif,Cotton(lint),42561.33333,115904.7222,2.723239926
Andhra Pradesh,KRISHNA,Kharif,Dry chillies,9079.176471,32518.94118,3.581706037
Andhra Pradesh,KRISHNA,Kharif,Dry ginger,53,365,6.886792453
Andhra Pradesh,KRISHNA,Kharif,Gram,2,4,2
